id,query,category,difficulty,gt_intent,system,detected_intent,intent_correct,response,engine,response_time_ms,hallu_check_ref,hallucination
B24,주문 취소 대신 다른 상품으로 변경할 수 있어요?,B_복잡,Medium,주문_취소,rule_only,교환_요청,0,"마이페이지 > 주문내역에서 교환 접수가 가능합니다. 수령 후 7일 이내, 미착용 상태여야 합니다.",rule-only-simulated,2550,주문 변경: 취소 후 재주문 필요,
B24,주문 취소 대신 다른 상품으로 변경할 수 있어요?,B_복잡,Medium,주문_취소,llm_only,교환_요청,0,"네, 주문 취소 대신 다른 상품으로 변경하실 수 있습니다. 다만, 주문 상태에 따라 가능 여부가 달라질 수 있습니다. 

1. **주문 상태 확인**: 먼저, 주문이 아직 배송 준비 중이 아니어야 합니다. 이미 배송 준비 중이거나 발송된 경우에는 변경이 어려울 수 있습니다.

2. **고객센터 연락**: 주문 상태가 변경 가능한 상태라면, 고객센터로 연락 주시면 도와드리겠습니다. 주문 번호와 변경을 원하시는 상품 정보를 함께 제공해 주시면 더욱 빠르게 처리할 수 있습니다.

3. **차액 처리**: 변경하려는 상품의 가격이 기존 상품과 다를 경우, 차액이 발생할 수 있습니다. 추가 결제가 필요하거나 환불이 진행될 수 있습니다.

4. **확인 및 처리**: 고객센터에서 변경 요청을 확인한 후, 처리 결과를 안내해 드리겠습니다.

더 궁금한 사항이 있으면 언제든지 문의해 주세요!",llm-only-gpt4o,4476,주문 변경: 취소 후 재주문 필요,
B24,주문 취소 대신 다른 상품으로 변경할 수 있어요?,B_복잡,Medium,주문_취소,hybrid_rag,주문_취소,1,'rag' 모드로 '주문_취소' 분류됨,strategy-rag,2781,주문 변경: 취소 후 재주문 필요,
B25,배송 중인데 수령 장소를 편의점으로 바꿀 수 있나요?,B_복잡,Medium,배송_조회,rule_only,배송_조회,1,마이페이지 > 주문내역에서 배송 현황을 확인할 수 있습니다.,rule-only-simulated,2592,수령 장소: 택배사 앱에서 편의점 수령 변경,
B25,배송 중인데 수령 장소를 편의점으로 바꿀 수 있나요?,B_복잡,Medium,배송_조회,llm_only,배송_조회,1,"현재 배송 중인 주문의 수령 장소를 변경하는 것은 배송 진행 상황에 따라 다를 수 있습니다. 일반적으로 배송이 시작된 이후에는 수령 장소 변경이 어려울 수 있지만, 일부 배송 서비스에서는 가능할 수도 있습니다. 

우선, 고객님의 주문 정보를 확인하기 위해 주문 번호를 준비해주시고, 고객센터로 직접 연락해 주시면 더 정확한 안내를 드릴 수 있습니다. 만약 배송업체의 서비스로 변경이 가능한 경우, 고객님께서 직접 배송업체에 연락하여 수령 장소를 변경 요청하실 수도 있습니다. 

추가적으로 도움이 필요하시면 언제든지 말씀해 주세요!",llm-only-gpt4o,2583,수령 장소: 택배사 앱에서 편의점 수령 변경,
B25,배송 중인데 수령 장소를 편의점으로 바꿀 수 있나요?,B_복잡,Medium,배송_조회,hybrid_rag,배송_조회,1,'rag' 모드로 '배송_조회' 분류됨,strategy-rag,3487,수령 장소: 택배사 앱에서 편의점 수령 변경,
B26,친구가 대신 수령해도 되나요?,B_복잡,Medium,배송_조회,rule_only,배송_조회,1,마이페이지 > 주문내역에서 배송 현황을 확인할 수 있습니다.,rule-only-simulated,2651,"대리 수령: 가능, 부재 시 경비실 위탁 가능",
B26,친구가 대신 수령해도 되나요?,B_복잡,Medium,배송_조회,llm_only,배송_조회,1,"네, 친구분이 대신 수령하실 수 있습니다. 다만, 안전한 수령을 위해 몇 가지 사항을 준비해 주시는 것이 좋습니다. 

1. **수령인 정보**: 주문 시 기재된 수령인의 이름과 연락처를 친구분께 알려주세요.
2. **신분증**: 경우에 따라 수령 시 신분증 확인이 필요할 수 있으니, 친구분께 신분증을 준비해 달라고 부탁드리세요.
3. **위임장**: 일부 택배사나 상품의 경우, 위임장이 필요할 수 있습니다. 이 경우 간단한 위임장을 작성해 친구분께 전달해 주세요.

이러한 준비를 통해 원활한 수령이 가능할 것입니다. 추가로 궁금한 사항이 있으면 언제든지 문의해 주세요!",llm-only-gpt4o,3503,"대리 수령: 가능, 부재 시 경비실 위탁 가능",
B26,친구가 대신 수령해도 되나요?,B_복잡,Medium,배송_조회,hybrid_rag,배송_조회,1,'rag' 모드로 '배송_조회' 분류됨,strategy-rag,2775,"대리 수령: 가능, 부재 시 경비실 위탁 가능",
B27,카드 할부로 결제했는데 환불하면 할부도 취소되나요?,B_복잡,Medium,환불_절차_문의,rule_only,결제_문의,0,결제 관련 문의는 고객센터(1588-0000)로 연락 부탁드립니다.,rule-only-simulated,2583,할부 환불: 카드사 통해 할부 취소 처리,
B27,카드 할부로 결제했는데 환불하면 할부도 취소되나요?,B_복잡,Medium,환불_절차_문의,llm_only,결제_문의,0,"카드 할부로 결제하신 경우, 환불 절차는 다음과 같이 진행됩니다. 환불이 완료되면 카드사에서 할부 결제도 함께 취소됩니다. 다만, 이미 청구된 할부 금액이 있을 경우, 해당 금액은 카드사 정책에 따라 환불되거나 다음 달 청구서에서 차감될 수 있습니다. 정확한 환불 및 할부 취소 절차는 카드사마다 다를 수 있으므로, 카드사 고객센터에 문의하시면 더 자세한 정보를 얻으실 수 있습니다. 추가로 궁금한 점이 있으시면 언제든지 말씀해 주세요!",llm-only-gpt4o,2283,할부 환불: 카드사 통해 할부 취소 처리,
B27,카드 할부로 결제했는데 환불하면 할부도 취소되나요?,B_복잡,Medium,환불_절차_문의,hybrid_rag,환불_절차_문의,1,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,2867,할부 환불: 카드사 통해 할부 취소 처리,
B28,아직 배송 전인데 선물포장 추가할 수 있어요?,B_복잡,Medium,상품_문의,rule_only,상품_문의,1,"해당 상품 페이지에서 상세 정보를 확인하시거나, 고객센터로 문의해주세요.",rule-only-simulated,2607,옵션 변경: 출고 전 고객센터 통해 가능,
B28,아직 배송 전인데 선물포장 추가할 수 있어요?,B_복잡,Medium,상품_문의,llm_only,상품_문의,1,"네, 아직 배송 전이라면 선물포장을 추가할 수 있습니다. 주문하신 쇼핑몰의 고객센터로 연락하시거나, 웹사이트의 주문 내역 페이지에서 직접 선물포장 옵션을 추가할 수 있는지 확인해 보세요. 만약 직접 추가가 불가능하다면, 고객센터에 주문 번호와 함께 선물포장 추가 요청을 하시면 도와드릴 수 있습니다. 추가 요금이 발생할 수 있으니 참고 부탁드립니다.",llm-only-gpt4o,3371,옵션 변경: 출고 전 고객센터 통해 가능,
B28,아직 배송 전인데 선물포장 추가할 수 있어요?,B_복잡,Medium,상품_문의,hybrid_rag,주문_취소,0,'rag' 모드로 '주문_취소' 분류됨,strategy-rag,2661,옵션 변경: 출고 전 고객센터 통해 가능,
B29,앱에서 주문한 건데 PC에서도 확인돼요?,B_복잡,Medium,상품_문의,rule_only,주문_취소,0,마이페이지 > 주문내역에서 배송 전 주문 취소가 가능합니다.,rule-only-simulated,2603,주문 확인: 동일 계정이면 PC/앱 모두 가능,
B29,앱에서 주문한 건데 PC에서도 확인돼요?,B_복잡,Medium,상품_문의,llm_only,주문_취소,0,"네, 앱에서 주문한 내역은 PC에서도 확인하실 수 있습니다. 동일한 계정으로 로그인하시면 주문 내역이 자동으로 동기화되어 모든 기기에서 확인 가능합니다. 만약 주문 내역이 보이지 않는다면, 계정 정보를 다시 확인하시거나 고객센터로 문의해 주세요. 추가로 도움이 필요하시면 언제든지 말씀해 주세요!",llm-only-gpt4o,1576,주문 확인: 동일 계정이면 PC/앱 모두 가능,
B29,앱에서 주문한 건데 PC에서도 확인돼요?,B_복잡,Medium,상품_문의,hybrid_rag,배송_조회,0,'rag' 모드로 '배송_조회' 분류됨,strategy-rag,2867,주문 확인: 동일 계정이면 PC/앱 모두 가능,
B30,결제하려는데 자꾸 오류가 나요,B_복잡,Medium,결제_문의,rule_only,결제_문의,1,결제 관련 문의는 고객센터(1588-0000)로 연락 부탁드립니다.,rule-only-simulated,2805,"결제 오류: 카드 한도, 브라우저 캐시 확인",
B30,결제하려는데 자꾸 오류가 나요,B_복잡,Medium,결제_문의,llm_only,결제_문의,1,"결제 과정에서 불편을 드려 죄송합니다. 결제 오류를 해결하기 위해 다음의 몇 가지 사항을 확인해 주세요:

1. **카드 정보 확인**: 입력하신 카드 번호, 유효기간, CVC 코드가 정확한지 확인해 주세요.

2. **인터넷 연결 상태**: 안정적인 인터넷 연결 상태인지 확인해 주세요. 불안정한 연결은 결제 오류를 유발할 수 있습니다.

3. **다른 브라우저 사용**: 사용 중인 브라우저에서 문제가 발생할 수 있으니, 다른 브라우저로 시도해 보세요.

4. **카드 한도 및 승인**: 카드의 사용 한도가 초과되지 않았는지, 또는 카드사가 결제를 승인했는지 확인해 주세요.

5. **캐시 및 쿠키 삭제**: 브라우저의 캐시와 쿠키를 삭제한 후 다시 시도해 보세요.

위의 방법으로도 문제가 해결되지 않는다면, 고객센터로 연락 주시면 추가적인 도움을 드리겠습니다. 결제 오류 메시지나 상황을 자세히 알려주시면 보다 신속하게 문제를 해결할 수 있습니다. 감사합니다.",llm-only-gpt4o,3764,"결제 오류: 카드 한도, 브라우저 캐시 확인",
B30,결제하려는데 자꾸 오류가 나요,B_복잡,Medium,결제_문의,hybrid_rag,결제_문의,1,'rag' 모드로 '결제_문의' 분류됨,strategy-rag,2873,"결제 오류: 카드 한도, 브라우저 캐시 확인",
B31,환불받은 돈으로 다른 거 바로 살 수 있어요?,B_복잡,Medium,환불_절차_문의,rule_only,환불_절차_문의,1,"마이페이지 > 주문내역에서 환불 신청이 가능합니다. 수령 후 7일 이내, 미개봉 상태에서 신청해주세요.",rule-only-simulated,2779,환불금: 입금 후 자유롭게 사용 가능,
B31,환불받은 돈으로 다른 거 바로 살 수 있어요?,B_복잡,Medium,환불_절차_문의,llm_only,환불_절차_문의,1,"환불받은 금액은 결제 수단에 따라 다르게 처리됩니다. 일반적으로 신용카드로 결제하셨다면 환불 금액이 카드사로 반환되기까지 며칠이 소요될 수 있습니다. 따라서 환불이 완료되기 전에는 해당 금액을 바로 다른 구매에 사용할 수 없습니다.

만약 환불이 스토어 크레딧이나 포인트로 처리된 경우, 해당 금액은 즉시 계정에 반영되어 다른 상품 구매에 사용할 수 있습니다. 환불 진행 상황을 확인하시거나 추가적인 도움이 필요하시면 언제든지 문의해 주세요.",llm-only-gpt4o,2619,환불금: 입금 후 자유롭게 사용 가능,
B31,환불받은 돈으로 다른 거 바로 살 수 있어요?,B_복잡,Medium,환불_절차_문의,hybrid_rag,환불_절차_문의,1,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,2840,환불금: 입금 후 자유롭게 사용 가능,
B32,이 상품 재입고 알림 받을 수 있나요?,B_복잡,Medium,상품_문의,rule_only,상품_문의,1,"해당 상품 페이지에서 상세 정보를 확인하시거나, 고객센터로 문의해주세요.",rule-only-simulated,2735,재입고 알림: 상품 페이지에서 알림 신청,
B32,이 상품 재입고 알림 받을 수 있나요?,B_복잡,Medium,상품_문의,llm_only,상품_문의,1,"네, 재입고 알림 서비스를 이용하실 수 있습니다. 상품 페이지에서 '재입고 알림 신청' 버튼을 클릭하시면, 해당 상품이 재입고될 때 이메일이나 문자 메시지로 알림을 받으실 수 있습니다. 알림 설정을 위해 로그인 상태인지 확인해 주세요. 추가로 궁금한 점이 있으시면 언제든지 문의해 주세요!",llm-only-gpt4o,1794,재입고 알림: 상품 페이지에서 알림 신청,
B32,이 상품 재입고 알림 받을 수 있나요?,B_복잡,Medium,상품_문의,hybrid_rag,상품_문의,1,'rag' 모드로 '상품_문의' 분류됨,strategy-rag,2666,재입고 알림: 상품 페이지에서 알림 신청,
B33,생일 쿠폰 받았는데 아무 상품에나 써도 되나요?,B_복잡,Medium,쿠폰_및_세일_중복적용_문의,rule_only,쿠폰_및_세일_중복적용_문의,1,쿠폰은 결제 페이지에서 선택 적용할 수 있습니다. 일부 쿠폰만 세일과 병행 가능합니다.,rule-only-simulated,2951,생일 쿠폰: 일부 제외 상품 외 전 상품 사용 가능,
B33,생일 쿠폰 받았는데 아무 상품에나 써도 되나요?,B_복잡,Medium,쿠폰_및_세일_중복적용_문의,llm_only,쿠폰_및_세일_중복적용_문의,1,"생일 쿠폰을 받으셨군요! 생일 쿠폰은 대부분의 상품에 사용 가능하지만, 일부 특정 브랜드나 할인 상품에는 제한이 있을 수 있습니다. 쿠폰의 사용 조건을 확인하시려면 쿠폰에 명시된 약관을 확인하거나, 쇼핑몰의 쿠폰 사용 정책 페이지를 참고하시면 됩니다. 추가로 궁금한 사항이 있으시면 언제든지 문의해 주세요!",llm-only-gpt4o,2249,생일 쿠폰: 일부 제외 상품 외 전 상품 사용 가능,
B33,생일 쿠폰 받았는데 아무 상품에나 써도 되나요?,B_복잡,Medium,쿠폰_및_세일_중복적용_문의,hybrid_rag,쿠폰_및_세일_중복적용_문의,1,'rag' 모드로 '쿠폰_및_세일_중복적용_문의' 분류됨,strategy-rag,3185,생일 쿠폰: 일부 제외 상품 외 전 상품 사용 가능,
B34,세일이랑 VIP 할인이 같이 되나요?,B_복잡,Medium,VIP_정책_문의,rule_only,쿠폰_및_세일_중복적용_문의,0,쿠폰은 결제 페이지에서 선택 적용할 수 있습니다. 일부 쿠폰만 세일과 병행 가능합니다.,rule-only-simulated,2851,"VIP+세일: 중복 적용 불가, 높은 할인율 자동 적용",
B34,세일이랑 VIP 할인이 같이 되나요?,B_복잡,Medium,VIP_정책_문의,llm_only,쿠폰_및_세일_중복적용_문의,0,"일반적으로 세일 상품과 VIP 할인은 중복 적용되지 않는 경우가 많습니다. 하지만 특정 프로모션이나 이벤트에 따라 다를 수 있으니, 정확한 정보를 위해서는 해당 상품 페이지의 할인 조건을 확인하시거나 고객센터로 직접 문의해 주시면 감사하겠습니다. 추가적인 도움이 필요하시면 언제든지 말씀해 주세요!",llm-only-gpt4o,1671,"VIP+세일: 중복 적용 불가, 높은 할인율 자동 적용",
B34,세일이랑 VIP 할인이 같이 되나요?,B_복잡,Medium,VIP_정책_문의,hybrid_rag,쿠폰_및_세일_중복적용_문의,0,'rag' 모드로 '쿠폰_및_세일_중복적용_문의' 분류됨,strategy-rag,2959,"VIP+세일: 중복 적용 불가, 높은 할인율 자동 적용",
B35,내일 출근 전에 받고 싶은데 새벽배송 되나요?,B_복잡,Medium,배송_조회,rule_only,배송_조회,1,마이페이지 > 주문내역에서 배송 현황을 확인할 수 있습니다.,rule-only-simulated,2928,새벽배송: 서울/수도권 일부 상품만 가능,
B35,내일 출근 전에 받고 싶은데 새벽배송 되나요?,B_복잡,Medium,배송_조회,llm_only,배송_조회,1,"네, 저희 쇼핑몰에서는 일부 지역에 한해 새벽배송 서비스를 제공하고 있습니다. 새벽배송이 가능한 지역인지 확인하시려면, 주문 과정 중 배송 옵션 선택 단계에서 '새벽배송'을 선택하시면 됩니다. 새벽배송은 보통 자정 이전에 주문을 완료하셔야 다음 날 아침에 받아보실 수 있습니다. 추가로 궁금한 사항이 있으시면 언제든지 문의해주세요!",llm-only-gpt4o,2413,새벽배송: 서울/수도권 일부 상품만 가능,
B35,내일 출근 전에 받고 싶은데 새벽배송 되나요?,B_복잡,Medium,배송_조회,hybrid_rag,배송_조회,1,'rag' 모드로 '배송_조회' 분류됨,strategy-rag,2738,새벽배송: 서울/수도권 일부 상품만 가능,
C01,이 상품 7일 이내 무조건 환불 가능한 거 맞죠?,C_환각유발,Hard,환불_절차_문의,rule_only,특별세일_상품_환불_문의,0,세일 상품도 환불 가능합니다. 실결제 금액 기준으로 환불됩니다.,rule-only-simulated,2863,환불: 7일 이내 + 미개봉/미사용 조건 충족 시,
C01,이 상품 7일 이내 무조건 환불 가능한 거 맞죠?,C_환각유발,Hard,환불_절차_문의,llm_only,특별세일_상품_환불_문의,0,"안녕하세요! 고객님의 문의에 감사드립니다. 일반적으로 상품의 환불은 상품 수령 후 7일 이내에 신청하실 수 있습니다. 다만, 환불 가능 여부는 상품의 상태와 구매하신 상품의 환불 정책에 따라 달라질 수 있습니다. 

상품이 사용되지 않았고, 포장 상태가 훼손되지 않은 경우 대부분 환불이 가능하지만, 특정 상품(예: 전자제품, 식품, 맞춤 제작 상품 등)은 환불 정책이 다를 수 있습니다. 

정확한 환불 가능 여부를 확인하시려면, 구매하신 상품의 상세 페이지나 주문 내역에서 환불 정책을 확인해 주시거나, 고객센터로 문의해 주시면 더욱 정확한 안내를 드리겠습니다. 추가 질문이 있으시면 언제든지 말씀해 주세요!",llm-only-gpt4o,2903,환불: 7일 이내 + 미개봉/미사용 조건 충족 시,
C01,이 상품 7일 이내 무조건 환불 가능한 거 맞죠?,C_환각유발,Hard,환불_절차_문의,hybrid_rag,환불_절차_문의,1,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,2854,환불: 7일 이내 + 미개봉/미사용 조건 충족 시,
C02,카드 결제 취소하면 바로 환불되나요?,C_환각유발,Hard,환불_절차_문의,rule_only,결제_문의,0,결제 관련 문의는 고객센터(1588-0000)로 연락 부탁드립니다.,rule-only-simulated,2611,"카드 환불: 즉시 아님, 3~5 영업일 소요",
C02,카드 결제 취소하면 바로 환불되나요?,C_환각유발,Hard,환불_절차_문의,llm_only,결제_문의,0,"카드 결제 취소 시 환불 처리는 즉시 시작되지만, 실제로 환불 금액이 카드사에 반영되기까지는 보통 영업일 기준으로 3~5일 정도 소요될 수 있습니다. 이는 각 카드사의 처리 속도에 따라 다를 수 있으니, 정확한 환불 일정을 확인하시려면 카드사에 직접 문의하시는 것이 가장 좋습니다. 추가로 궁금한 사항이 있으시면 언제든지 말씀해 주세요!",llm-only-gpt4o,1941,"카드 환불: 즉시 아님, 3~5 영업일 소요",
C02,카드 결제 취소하면 바로 환불되나요?,C_환각유발,Hard,환불_절차_문의,hybrid_rag,환불_절차_문의,1,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,2815,"카드 환불: 즉시 아님, 3~5 영업일 소요",
C03,개봉한 화장품도 환불되죠?,C_환각유발,Hard,환불_절차_문의,rule_only,특별세일_상품_환불_문의,0,세일 상품도 환불 가능합니다. 실결제 금액 기준으로 환불됩니다.,rule-only-simulated,2733,위생용품: 개봉 후 환불/교환 불가,
C03,개봉한 화장품도 환불되죠?,C_환각유발,Hard,환불_절차_문의,llm_only,특별세일_상품_환불_문의,0,"죄송하지만, 개봉한 화장품의 경우 위생상의 이유로 환불이 어려울 수 있습니다. 다만, 제품에 하자가 있거나 불량인 경우에는 환불이나 교환이 가능합니다. 제품에 문제가 있다고 생각되시면, 고객센터로 연락 주시면 자세한 안내를 도와드리겠습니다. 제품의 상태를 확인할 수 있는 사진과 함께 주문번호를 준비해 주시면 더욱 빠른 처리가 가능합니다.",llm-only-gpt4o,1757,위생용품: 개봉 후 환불/교환 불가,
C03,개봉한 화장품도 환불되죠?,C_환각유발,Hard,환불_절차_문의,hybrid_rag,환불_절차_문의,1,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,3108,위생용품: 개봉 후 환불/교환 불가,
C04,택배 분실되면 전액 보상해주는 거 맞죠?,C_환각유발,Hard,배송_조회,rule_only,배송_조회,1,마이페이지 > 주문내역에서 배송 현황을 확인할 수 있습니다.,rule-only-simulated,2624,"분실: 택배사 조사 후 보상 결정, 전액 보장 아님",
C04,택배 분실되면 전액 보상해주는 거 맞죠?,C_환각유발,Hard,배송_조회,llm_only,배송_조회,1,"안녕하세요! 택배 분실에 대해 걱정이 많으시죠? 저희 쇼핑몰에서는 고객님의 소중한 상품이 분실될 경우, 전액 보상을 원칙으로 하고 있습니다. 

분실이 의심되는 경우, 먼저 배송 추적을 통해 현재 상태를 확인해 주시고, 고객센터로 연락 주시면 신속하게 조사하여 보상 절차를 진행해 드리겠습니다. 불편을 드려 죄송하며, 최대한 빠르게 해결할 수 있도록 노력하겠습니다. 추가로 궁금한 사항이 있으시면 언제든지 문의해 주세요!",llm-only-gpt4o,2081,"분실: 택배사 조사 후 보상 결정, 전액 보장 아님",
C04,택배 분실되면 전액 보상해주는 거 맞죠?,C_환각유발,Hard,배송_조회,hybrid_rag,배송_조회,1,'rag' 모드로 '배송_조회' 분류됨,strategy-rag,6806,"분실: 택배사 조사 후 보상 결정, 전액 보장 아님",
C05,해외배송 상품도 국내랑 똑같이 교환 가능하죠?,C_환각유발,Hard,교환_요청,rule_only,교환_요청,1,"마이페이지 > 주문내역에서 교환 접수가 가능합니다. 수령 후 7일 이내, 미착용 상태여야 합니다.",rule-only-simulated,2639,"해외 배송: 교환 불가, 반품 후 재주문 필요",
C05,해외배송 상품도 국내랑 똑같이 교환 가능하죠?,C_환각유발,Hard,교환_요청,llm_only,교환_요청,1,"해외배송 상품의 경우 교환 절차가 국내 배송 상품과 다를 수 있습니다. 일반적으로 해외배송 상품은 교환보다는 환불 후 재구매를 권장드리고 있습니다. 교환을 원하실 경우, 교환 가능한지 여부와 절차에 대해 고객센터로 문의해 주시면 상세히 안내해 드리겠습니다. 교환이 가능한 경우, 국제 배송비가 추가로 발생할 수 있으니 이 점 참고 부탁드립니다. 추가 문의사항이 있으시면 언제든지 말씀해 주세요!",llm-only-gpt4o,2738,"해외 배송: 교환 불가, 반품 후 재주문 필요",
C05,해외배송 상품도 국내랑 똑같이 교환 가능하죠?,C_환각유발,Hard,교환_요청,hybrid_rag,교환_요청,1,'rag' 모드로 '교환_요청' 분류됨,strategy-rag,2686,"해외 배송: 교환 불가, 반품 후 재주문 필요",
C06,VIP면 환불 기간이 더 긴 거 아닌가요?,C_환각유발,Hard,VIP_정책_문의,rule_only,VIP_정책_문의,1,VIP 등급 및 혜택은 마이페이지 > 회원등급에서 확인하실 수 있습니다.,rule-only-simulated,2746,"VIP: 환불 기간 동일 7일, 등급 무관",
C06,VIP면 환불 기간이 더 긴 거 아닌가요?,C_환각유발,Hard,VIP_정책_문의,llm_only,VIP_정책_문의,1,"안녕하세요! VIP 고객님의 경우, 일반 고객님들보다 더 유연한 환불 정책을 제공하고 있습니다. 일반적으로 VIP 고객님께는 구매 후 30일 이내에 환불 요청을 하실 수 있도록 하고 있습니다. 다만, 구체적인 환불 기간은 구매하신 상품의 종류나 프로모션에 따라 달라질 수 있으니, 정확한 정보를 원하시면 주문 번호나 구매 내역을 알려주시면 더 자세히 안내해 드리겠습니다. 추가로 궁금한 점이 있으시면 언제든지 말씀해 주세요!",llm-only-gpt4o,2883,"VIP: 환불 기간 동일 7일, 등급 무관",
C06,VIP면 환불 기간이 더 긴 거 아닌가요?,C_환각유발,Hard,VIP_정책_문의,hybrid_rag,VIP_정책_문의,1,'rag' 모드로 'VIP_정책_문의' 분류됨,strategy-rag,3486,"VIP: 환불 기간 동일 7일, 등급 무관",
C07,세일 상품은 환불이 안 되는 거 아닌가요?,C_환각유발,Hard,특별세일_상품_환불_문의,rule_only,특별세일_상품_환불_문의,1,세일 상품도 환불 가능합니다. 실결제 금액 기준으로 환불됩니다.,rule-only-simulated,2755,"세일 상품: 환불 가능, 세일가 기준",
C07,세일 상품은 환불이 안 되는 거 아닌가요?,C_환각유발,Hard,특별세일_상품_환불_문의,llm_only,특별세일_상품_환불_문의,1,"안녕하세요! 세일 상품의 환불 여부는 쇼핑몰의 정책에 따라 다를 수 있습니다. 일반적으로 세일 상품도 환불이 가능하지만, 특정 프로모션이나 특별 할인 상품의 경우 환불이 제한될 수 있습니다. 

환불 정책에 대한 자세한 내용은 저희 쇼핑몰의 환불 정책 페이지를 참고하시거나, 고객센터로 직접 문의해 주시면 정확한 정보를 제공해 드리겠습니다. 다른 궁금한 점이 있으시면 언제든지 말씀해 주세요!",llm-only-gpt4o,1903,"세일 상품: 환불 가능, 세일가 기준",
C07,세일 상품은 환불이 안 되는 거 아닌가요?,C_환각유발,Hard,특별세일_상품_환불_문의,hybrid_rag,특별세일_상품_환불_문의,1,'rag' 모드로 '특별세일_상품_환불_문의' 분류됨,strategy-rag,2918,"세일 상품: 환불 가능, 세일가 기준",
C08,적립금으로 결제한 부분은 현금으로 환불되나요?,C_환각유발,Hard,적립금_문의,rule_only,특별세일_상품_환불_문의,0,세일 상품도 환불 가능합니다. 실결제 금액 기준으로 환불됩니다.,rule-only-simulated,2855,"적립금: 현금 환불 불가, 적립금으로 복원",
C08,적립금으로 결제한 부분은 현금으로 환불되나요?,C_환각유발,Hard,적립금_문의,llm_only,적립금_문의,1,"죄송하지만, 적립금으로 결제한 부분은 현금으로 환불되지 않습니다. 적립금은 다시 적립금으로 반환되며, 추후 구매 시 사용하실 수 있습니다. 환불이 필요한 경우, 적립금 외에 다른 결제 수단으로 결제한 금액에 대해서는 해당 결제 수단으로 환불이 진행됩니다. 추가로 궁금한 사항이 있으시면 언제든지 문의해 주세요!",llm-only-gpt4o,2332,"적립금: 현금 환불 불가, 적립금으로 복원",
C08,적립금으로 결제한 부분은 현금으로 환불되나요?,C_환각유발,Hard,적립금_문의,hybrid_rag,환불_절차_문의,0,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,2903,"적립금: 현금 환불 불가, 적립금으로 복원",
C09,1+1 행사 상품 하나만 환불할 수 있나요?,C_환각유발,Hard,환불_절차_문의,rule_only,특별세일_상품_환불_문의,0,세일 상품도 환불 가능합니다. 실결제 금액 기준으로 환불됩니다.,rule-only-simulated,2607,"1+1: 세트 전체 환불만 가능, 부분 환불 불가",
C09,1+1 행사 상품 하나만 환불할 수 있나요?,C_환각유발,Hard,환불_절차_문의,llm_only,특별세일_상품_환불_문의,0,"1+1 행사 상품의 경우, 일반적으로 두 상품이 하나의 세트로 간주되기 때문에 하나만 개별적으로 환불하기는 어려울 수 있습니다. 그러나 각 쇼핑몰의 정책에 따라 다를 수 있으므로, 정확한 안내를 위해 고객님의 주문번호와 함께 고객센터로 문의해 주시면 더 자세히 도와드리겠습니다. 필요에 따라 전체 세트를 반품하고 환불받는 방법도 고려해 보실 수 있습니다. 추가적인 도움이 필요하시면 언제든지 말씀해 주세요!",llm-only-gpt4o,3119,"1+1: 세트 전체 환불만 가능, 부분 환불 불가",
C09,1+1 행사 상품 하나만 환불할 수 있나요?,C_환각유발,Hard,환불_절차_문의,hybrid_rag,환불_절차_문의,1,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,2932,"1+1: 세트 전체 환불만 가능, 부분 환불 불가",
C10,쿠폰 할인받은 상품은 정가로 환불해주는 거죠?,C_환각유발,Hard,쿠폰_및_세일_중복적용_문의,rule_only,특별세일_상품_환불_문의,0,세일 상품도 환불 가능합니다. 실결제 금액 기준으로 환불됩니다.,rule-only-simulated,2722,환불: 정가 아닌 실결제 금액 기준,
C10,쿠폰 할인받은 상품은 정가로 환불해주는 거죠?,C_환각유발,Hard,쿠폰_및_세일_중복적용_문의,llm_only,특별세일_상품_환불_문의,0,"죄송하지만, 쿠폰 할인받은 상품은 정가가 아닌 실제 결제하신 금액을 기준으로 환불이 진행됩니다. 즉, 쿠폰 할인을 적용받아 결제하신 금액만큼 환불이 이루어집니다. 추가로 궁금한 사항이 있으시면 언제든지 문의해 주세요!",llm-only-gpt4o,1633,환불: 정가 아닌 실결제 금액 기준,
C10,쿠폰 할인받은 상품은 정가로 환불해주는 거죠?,C_환각유발,Hard,쿠폰_및_세일_중복적용_문의,hybrid_rag,환불_절차_문의,0,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,2984,환불: 정가 아닌 실결제 금액 기준,
C11,배송비 무료였는데 환불하면 배송비도 돌려주나요?,C_환각유발,Hard,환불_절차_문의,rule_only,특별세일_상품_환불_문의,0,세일 상품도 환불 가능합니다. 실결제 금액 기준으로 환불됩니다.,rule-only-simulated,2692,"배송비: 판매자 귀책 시 환불, 단순변심 시 미환불",
